 frequency       v(/u_c)         v(/u_c)         v(/u_1)         v(/u_1)         i(vs1)          i(vs1)          v(/e_c)         v(/e_c)        
 1.44543977e+00  1.13028814e-01  2.46804814e-01  1.12927420e-01  2.46577559e-01  1.66077902e+00 -7.40716106e-01  1.69543221e-01  3.70207222e-01 
 1.46217717e+00  1.15615986e-01  2.49013688e-01  1.15512488e-01  2.48784849e-01  1.65301472e+00 -7.47344792e-01  1.73423979e-01  3.73520531e-01 
 1.47910839e+00  1.18260328e-01  2.51223778e-01  1.18154690e-01  2.50993375e-01  1.64507887e+00 -7.53977106e-01  1.77390492e-01  3.76835668e-01 
 1.49623566e+00  1.20962961e-01  2.53434173e-01  1.20855146e-01  2.53202223e-01  1.63696811e+00 -7.60610305e-01  1.81444441e-01  3.80151259e-01 
 1.51356125e+00  1.23725017e-01  2.55643910e-01  1.23614989e-01  2.55410434e-01  1.62867902e+00 -7.67241505e-01  1.85587526e-01  3.83465865e-01 
 1.53108746e+00  1.26547641e-01  2.57851984e-01  1.26435363e-01  2.57617003e-01  1.62020818e+00 -7.73867683e-01  1.89821462e-01  3.86777976e-01 
 1.54881662e+00  1.29431987e-01  2.60057336e-01  1.29317422e-01  2.59820874e-01  1.61155213e+00 -7.80485666e-01  1.94147981e-01  3.90086005e-01 
 1.56675107e+00  1.32379218e-01  2.62258860e-01  1.32262329e-01  2.62020940e-01  1.60270738e+00 -7.87092126e-01  1.98568828e-01  3.93388290e-01 
 1.58489319e+00  1.35390508e-01  2.64455393e-01  1.35271258e-01  2.64216042e-01  1.59367040e+00 -7.93683579e-01  2.03085762e-01  3.96683089e-01 
 1.60324539e+00  1.38467036e-01  2.66645718e-01  1.38345388e-01  2.66404966e-01  1.58443766e+00 -8.00256371e-01  2.07700554e-01  3.99968578e-01 
 1.62181010e+00  1.41609989e-01  2.68828563e-01  1.41485907e-01  2.68586438e-01  1.57500560e+00 -8.06806681e-01  2.12414983e-01  4.03242845e-01 
 1.64058977e+00  1.44820559e-01  2.71002595e-01  1.44694006e-01  2.70759127e-01  1.56537064e+00 -8.13330506e-01  2.17230838e-01  4.06503892e-01 
 1.65958691e+00  1.48099942e-01  2.73166418e-01  1.47970881e-01  2.72921643e-01  1.55552920e+00 -8.19823661e-01  2.22149913e-01  4.09749628e-01 
 1.67880402e+00  1.51449337e-01  2.75318576e-01  1.51317731e-01  2.75072527e-01  1.54547767e+00 -8.26281769e-01  2.27174005e-01  4.12977864e-01 
 1.69824365e+00  1.54869943e-01  2.77457544e-01  1.54735756e-01  2.77210259e-01  1.53521247e+00 -8.32700259e-01  2.32304914e-01  4.16186316e-01 
 1.71790839e+00  1.58362959e-01  2.79581731e-01  1.58226156e-01  2.79333250e-01  1.52472999e+00 -8.39074350e-01  2.37544438e-01  4.19372597e-01 
 1.73780083e+00  1.61929580e-01  2.81689475e-01  1.61790125e-01  2.81439838e-01  1.51402664e+00 -8.45399055e-01  2.42894371e-01  4.22534212e-01 
 1.75792361e+00  1.65571000e-01  2.83779041e-01  1.65428857e-01  2.83528291e-01  1.50309886e+00 -8.51669167e-01  2.48356499e-01  4.25668561e-01 
 1.77827941e+00  1.69288401e-01  2.85848619e-01  1.69143537e-01  2.85596802e-01  1.49194309e+00 -8.57879253e-01  2.53932602e-01  4.28772928e-01 
 1.79887092e+00  1.73082960e-01  2.87896322e-01  1.72935340e-01  2.87643487e-01  1.48055580e+00 -8.64023649e-01  2.59624440e-01  4.31844483e-01 
 1.81970086e+00  1.76955841e-01  2.89920183e-01  1.76805432e-01  2.89666379e-01  1.46893351e+00 -8.70096451e-01  2.65433762e-01  4.34880275e-01 
 1.84077200e+00  1.80908193e-01  2.91918153e-01  1.80754962e-01  2.91663433e-01  1.45707276e+00 -8.76091507e-01  2.71362290e-01  4.37877230e-01 
 1.86208714e+00  1.84941150e-01  2.93888098e-01  1.84785065e-01  2.93632516e-01  1.44497017e+00 -8.82002413e-01  2.77411724e-01  4.40832148e-01 
 1.88364909e+00  1.89055821e-01  2.95827797e-01  1.88896852e-01  2.95571411e-01  1.43262238e+00 -8.87822502e-01  2.83583732e-01  4.43741696e-01 
 1.90546072e+00  1.93253297e-01  2.97734939e-01  1.93091414e-01  2.97477809e-01  1.42002615e+00 -8.93544839e-01  2.89879946e-01  4.46602409e-01 
 1.92752491e+00  1.97534638e-01  2.99607122e-01  1.97369812e-01  2.99349309e-01  1.40717829e+00 -8.99162211e-01  2.96301957e-01  4.49410682e-01 
 1.94984460e+00  2.01900874e-01  3.01441847e-01  2.01733078e-01  3.01183418e-01  1.39407571e+00 -9.04667125e-01  3.02851311e-01  4.52162771e-01 
 1.97242274e+00  2.06353000e-01  3.03236523e-01  2.06182208e-01  3.02977545e-01  1.38071543e+00 -9.10051794e-01  3.09529501e-01  4.54854784e-01 
 1.99526231e+00  2.10891972e-01  3.04988455e-01  2.10718160e-01  3.04728999e-01  1.36709459e+00 -9.15308138e-01  3.16337958e-01  4.57482682e-01 
 2.01836636e+00  2.15518701e-01  3.06694850e-01  2.15341845e-01  3.06434989e-01  1.35321044e+00 -9.20427771e-01  3.23278051e-01  4.60042274e-01 
 2.04173794e+00  2.20234049e-01  3.08352810e-01  2.20054129e-01  3.08092621e-01  1.33906042e+00 -9.25401996e-01  3.30351073e-01  4.62529215e-01 
 2.06538016e+00  2.25038825e-01  3.09959333e-01  2.24855822e-01  3.09698895e-01  1.32464209e+00 -9.30221802e-01  3.37558238e-01  4.64939000e-01 
 2.08929613e+00  2.29933778e-01  3.11511309e-01  2.29747675e-01  3.11250704e-01  1.30995321e+00 -9.34877853e-01  3.44900667e-01  4.67266963e-01 
 2.11348904e+00  2.34919592e-01  3.13005518e-01  2.34730373e-01  3.12744832e-01  1.29499174e+00 -9.39360490e-01  3.52379388e-01  4.69508277e-01 
 2.13796209e+00  2.39996878e-01  3.14438631e-01  2.39804532e-01  3.14177951e-01  1.27975584e+00 -9.43659717e-01  3.59995318e-01  4.71657946e-01 
 2.16271852e+00  2.45166172e-01  3.15807205e-01  2.44970689e-01  3.15546623e-01  1.26424390e+00 -9.47765205e-01  3.67749258e-01  4.73710808e-01 
 2.18776162e+00  2.50427922e-01  3.17107685e-01  2.50229295e-01  3.16847296e-01  1.24845460e+00 -9.51666284e-01  3.75641883e-01  4.75661528e-01 
 2.21309471e+00  2.55782487e-01  3.18336402e-01  2.55580711e-01  3.18076302e-01  1.23238685e+00 -9.55351939e-01  3.83673730e-01  4.77504603e-01 
 2.23872114e+00  2.61230124e-01  3.19489570e-01  2.61025200e-01  3.19229860e-01  1.21603989e+00 -9.58810813e-01  3.91845186e-01  4.79234355e-01 
 2.26464431e+00  2.66770986e-01  3.20563289e-01  2.66562915e-01  3.20304074e-01  1.19941326e+00 -9.62031201e-01  4.00156479e-01  4.80844934e-01 
